"","GeneID","log2FoldChange","pvalue","padj","diffexpressed"
"27635","MSTRG.37092",-2.743869,2.441263e-05,0.004376378,"DOWN"
"27653","MSTRG.7539",-4.305574,9.660808e-05,0.01165409,"DOWN"
"27733","LOC111108357",-4.520049,0.0005940511,0.03959132,"DOWN"
"27788","MSTRG.48896",-1.699322,0.0001125033,0.0128157,"DOWN"
"27857","MSTRG.84608",-11.27662,0.0006305515,0.0412388,"DOWN"
"27862","MSTRG.53056",-15.11771,0.0003221123,0.02616203,"DOWN"
"27904","MSTRG.6930",-26.04324,1.942649e-07,0.0001624659,"DOWN"
"27946","MSTRG.77543",-4.385902,0.0007967721,0.04758233,"DOWN"
"28046","MSTRG.72212",-25.382,6.716623e-07,0.0003685624,"DOWN"
"28049","MSTRG.46169",-15.55664,0.0002933243,0.02453238,"DOWN"
"28061","MSTRG.15999",-20.84697,5.971542e-08,7.070934e-05,"DOWN"
"28229","LOC111127550",-16.01443,0.0001447018,0.01496782,"DOWN"
"28324","MSTRG.78375",-22.79673,2.93156e-05,0.004977678,"DOWN"
"28383","MSTRG.29403",-18.83342,1.616882e-07,0.0001515692,"DOWN"
"28437","MSTRG.30326",-17.1532,2.322885e-06,0.0008651977,"DOWN"
"28453","LOC111112169",-25.36189,1.539676e-06,0.0006598023,"DOWN"
"28499","LOC111128038",-18.8747,3.218079e-05,0.005304054,"DOWN"
"28510","MSTRG.69682",-18.79604,1.715582e-05,0.003415679,"DOWN"
"28536","MSTRG.3445",11.2986,0.0006570778,0.04216262,"UP"
"28583","MSTRG.54915",-21.45651,2.535532e-06,0.0009202433,"DOWN"
"28753","MSTRG.22033",-20.01722,7.332818e-06,0.001888535,"DOWN"
"28796","MSTRG.40959",-11.86023,0.0002833325,0.02407696,"DOWN"
"28845","MSTRG.69180",-24.48845,4.93538e-06,0.001470879,"DOWN"
"29033","MSTRG.77660",-17.52602,0.0001085842,0.01256004,"DOWN"
"29285","MSTRG.70278",-23.54023,1.777049e-05,0.00350457,"DOWN"
"29302","MSTRG.75178",-16.97186,0.0002075017,0.01934575,"DOWN"
"29303","MSTRG.61057",-6.304074,0.0007000651,0.04385035,"DOWN"
"29324","MSTRG.74229",-9.092067,0.0001999787,0.01895812,"DOWN"
"29365","MSTRG.81717",-12.09992,0.0003928839,0.03021473,"DOWN"
"29372","MSTRG.11392",-1.238412,5.07925e-05,0.007592888,"DOWN"
"29392","MSTRG.66492",-15.25988,0.0001010426,0.0119645,"DOWN"
"29394","MSTRG.66495",-3.287794,0.0004567041,0.03348385,"DOWN"
"29405","MSTRG.60896",-12.15803,0.0004614588,0.0336414,"DOWN"
"29462","MSTRG.2463",-12.02017,0.0003801609,0.02952888,"DOWN"
"29567","MSTRG.63368",-12.16044,0.0004459768,0.03300522,"DOWN"
"29636","LOC111100653",-18.69134,0.000133808,0.01429514,"DOWN"
"29687","MSTRG.65045",-11.92893,0.0005348619,0.03691203,"DOWN"
"29735","MSTRG.63053",-13.36304,0.0002211126,0.02012944,"DOWN"
"29737","MSTRG.26767",-18.01914,0.0001659851,0.01642081,"DOWN"
"29741","MSTRG.75240",-10.64052,0.0006345972,0.04132321,"DOWN"
"29927","MSTRG.73906",-14.15093,0.0001271767,0.01378902,"DOWN"
"29968","MSTRG.66220",-19.46169,4.827985e-06,0.001457987,"DOWN"
"30166","MSTRG.63927",-1.148521,0.0001644688,0.01640895,"DOWN"
"30363","LOC111109956",-24.50903,6.792263e-06,0.001800484,"DOWN"
"30365","MSTRG.72976",-16.34179,0.0001103722,0.01263691,"DOWN"
"30440","MSTRG.69840",-27.03556,9.915465e-10,3.450452e-06,"DOWN"
