"","GeneID","log2FoldChange","pvalue","padj","diffexpressed"
"65071","MSTRG.25114",0.02301356,0.6504801,0.9497437,"NO"
"65072","MSTRG.25113",-0.1544325,0.03770901,0.4247567,"NO"
"65073","MSTRG.25112",-0.03004009,0.6333875,0.9473171,"NO"
"65074","LOC111135680",0.05048117,0.2450424,0.7801454,"NO"
"65075","MSTRG.69319",0.002101138,0.97426,0.9978156,"NO"
"65076","MSTRG.4890",0.003121509,0.9175121,0.9912053,"NO"
"65077","MSTRG.25119",0.03547274,0.6306817,0.9468042,"NO"
"65078","MSTRG.4891",0.03143316,0.5310949,0.9244343,"NO"
"65079","MSTRG.61126",0.04173215,0.5002555,0.9142386,"NO"
"65080","MSTRG.61127",0.02375097,0.7170727,0.9634657,"NO"
"65081","MSTRG.61124",0.06722794,0.09203206,0.5912069,"NO"
"65082","LOC111108486",-0.1302855,0.08788129,0.5847103,"NO"
"65083","MSTRG.61122",-0.004455491,0.9123322,0.9907259,"NO"
"65094","LOC111099067",-0.0275283,0.6201507,0.9445321,"NO"
"65100","LOC111124939",0.01890482,0.6355822,0.9476154,"NO"
"65101","MSTRG.7270",-0.0006115347,0.9818209,0.9992213,"NO"
"65103","MSTRG.51175",-0.08083998,0.2729301,0.8005537,"NO"
"65104","MSTRG.18446",-0.007714089,0.8107472,0.9780834,"NO"
"65106","MSTRG.2208",0.04937116,0.2841583,0.8096219,"NO"
"65107","MSTRG.7275",0.03619324,0.2810401,0.8073413,"NO"
"65109","MSTRG.48162",-0.0005609984,0.9750429,0.9980703,"NO"
"65111","LOC111132094",0.01600296,0.7611254,0.9704354,"NO"
"65112","MSTRG.48167",0.01241733,0.7461398,0.9679393,"NO"
"65113","MSTRG.48165",-0.03370918,0.5153956,0.9204411,"NO"
"65115","MSTRG.7276",0.005156044,0.9375797,0.9938982,"NO"
"65116","MSTRG.52600",-0.01651195,0.6997002,0.9601604,"NO"
"65117","MSTRG.52602",0.01881622,0.7234098,0.9639818,"NO"
"65119","LOC111130209",0.09463463,0.0842212,0.5771652,"NO"
"65123","LOC111127289",-0.0438818,0.5515834,0.9278266,"NO"
"65124","LOC111132473",0.001431457,0.9439681,0.994544,"NO"
"65125","MSTRG.43023",-0.05461247,0.2636314,0.7951276,"NO"
"65126","LOC111135982",0.02474765,0.5079025,0.9172865,"NO"
"65127","LOC111123844",-0.02756986,0.4186871,0.8835401,"NO"
"65129","MSTRG.55956",0.03565215,0.2596382,0.7922515,"NO"
"65131","MSTRG.55951",0.000216085,0.9933151,0.9998851,"NO"
"65133","LOC111107913",0.005885786,0.8914551,0.9876433,"NO"
"65134","MSTRG.63785",0.02768693,0.6691873,0.9541542,"NO"
"65137","MSTRG.63783",-0.04183419,0.4993754,0.9141985,"NO"
"65138","MSTRG.63788",0.2424453,0.006361728,0.2096926,"NO"
"65139","MSTRG.63789",-0.0456835,0.4194141,0.8838594,"NO"
"65140","LOC111120879",-0.0881464,0.2211436,0.760987,"NO"
"65144","LOC111125362",-0.01327478,0.7587363,0.9692983,"NO"
"65145","MSTRG.65179",-0.02365496,0.4766325,0.9074294,"NO"
