name	term	lev	seq	value
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111131154	-0.146774927542652
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111114204	-0.748523956317531
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111114499	-0.0903185572318051
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111109469	-3.0038313743574
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111111043	-0.39310446814275
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111136089	3.6193414203294
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113170	0.113171050158074
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111113680	0.0242275183329312
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111136180	-0.315763896657362
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111135914	-1.08921497205952
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111121062	-0.213672799799326
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111105579	-0.998382830135842
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111130977	2.04777638398044
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111127799	-1.26038122543001
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111119254	-6.78877209151168
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111130101	-0.133102925846148
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111112370	-0.278681197091967
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111127341	-1.39100335481886
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111133932	-0.691878114645384
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111100096	2.17238852504565
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111111128	0.221517320200512
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111119718	-0.846877225300509
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111119647	-4.72132896146261
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111102687	-0.355935342729446
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111129592	0.507623501597279
"phosphoric ester hydrolase activity"	GO:0016791;GO:0042578	4	LOC111137814	1.70396181311552
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111100355	-2.7388880947559
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111111107	0.0177196207794956
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111121997	-1.06307310231926
"translation regulator activity, nucleic acid binding"	GO:0008135;GO:0090079;GO:0045182	3	LOC111100612	0.27201015472777
