name	term	lev	seq	value
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111122539	-2.15422224786097
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111131644	-0.16841125261611
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111131188	-0.415531660630684
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130147	0.5494910735135
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111132217	-2.47133972058293
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111135175	-0.899870771371096
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125788	0.609498951615129
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111105753	0.107182015603729
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111123844	0.487952615454277
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111137078	-1.29571680679499
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111115741	1.95945269912668
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111099166	0.389668837380687
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111131854	-0.171773204629401
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111136684	-0.464751667444534
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111134386	0.233361890600736
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111100033	-0.294757101607999
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111136808	2.18373631030884
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111102235	-0.00802163197342935
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111135180	-0.181926609676032
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111105779	1.31405497282353
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111136651	0.17014533253168
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111137277	-2.06852827592172
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111107850	-0.324156377359135
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111104022	0.443563539354395
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111133700	-0.337227405821339
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111118370	-0.254987449404338
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111133145	-0.55652714960868
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111127344	-0.367772577906102
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111129193	-3.7496124934203
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111112763	-0.380957747323291
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111110316	-0.158394289922413
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111136849	1.07912928214247
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111102415	0.0481530484484559
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111137571	0.699330702695531
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111131867	-0.203502671545
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111121623	0.2542360546601
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111123124	-0.391856409870236
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111107594	0.116710451814972
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111124622	0.0613278583145926
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111124859	-2.12281351759916
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111121310	0.532845114014501
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130125	-1.54039401564722
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111134587	-1.24706421886321
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111137772	0.25040687746484
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111114597	0.7096433886702
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111108064	-0.0304746298151176
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111113499	-0.830886999855354
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130361	0.118081803284142
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111126557	-0.117943362155592
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111138055	-0.527142986009852
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111122499	-0.0479566134151444
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111100294	0.482306368817875
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111118152	-0.0864429799472182
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111133903	-3.12089665028435
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111120701	0.379550852434674
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111129973	-0.091936451380592
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111112640	-1.1371127390757
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111129522	-0.109341659020766
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111135847	3.15975160624969
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111121398	0.955078620116119
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111114644	0.746386389675909
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130444	-0.332370012315098
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111138360	-0.671990846273371
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111136412	-0.863952245739952
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111127783	-1.22304219581063
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111122627	0.0616649306824047
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111118070	0.123490005132343
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111106360	0.370001849397683
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111100509	0.393673097614191
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111121158	-0.59227499689522
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111135152	-1.19600999085693
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111111761	-2.4240389275454
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130884	1.08866479659992
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111103708	-2.04782279504186
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111137111	1.31917449403679
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111134459	-0.514638247812396
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111110744	-0.448337063781643
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111099043	0.320589745155254
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111126388	0.125603292968125
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111131425	-1.29176336159199
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111129088	-3.92456486348111
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111102531	-0.244504073562555
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111137015	-0.326455889751573
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130767	-2.90761769321401
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111126152	-1.11672336314898
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111100317	1.38199856599826
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111123742	-2.73722565897233
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111108453	-0.202630701612393
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125027	-0.32860482132449
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111111152	-0.364768381133353
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111107780	-0.751083292699387
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111138194	-0.882339402662074
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111111628	0.918402865879635
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111101827	1.12449134179672
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111119803	-0.637595322235839
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111133164	0.376047954866466
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111134842	0.871123297257188
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111135903	0.117957970480837
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111137995	-0.335926697522893
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111129290	0.488499203990437
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125988	-2.84174280505638
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125390	0.492986760234835
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111101443	0.204579785956505
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111102528	0.900117141827937
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111134590	0.417635745019782
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111114799	-0.643308669176079
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111130549	-0.0878856728783061
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111110314	-1.73753222299505
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111125661	-0.0417670222913008
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111106548	-1.1207543724727
"transmembrane transporter activity"	GO:0022857;GO:0005215	2	LOC111127370	-0.18417147572677
