GeneID	Annotation_GO_ID
MSTRG.14170	unknown
MSTRG.14171	unknown
MSTRG.14174	unknown
MSTRG.14176	unknown
MSTRG.14177	unknown
MSTRG.14178	unknown
MSTRG.1418	unknown
MSTRG.14180	unknown
MSTRG.14182	unknown
MSTRG.14184	unknown
MSTRG.14186	unknown
MSTRG.14187	unknown
MSTRG.14189	unknown
MSTRG.1419	unknown
MSTRG.14191	unknown
MSTRG.14192	unknown
MSTRG.14193	unknown
MSTRG.14195	unknown
MSTRG.14197	unknown
MSTRG.14199	unknown
MSTRG.142	unknown
MSTRG.1420	unknown
MSTRG.14202	unknown
MSTRG.14203	unknown
MSTRG.14204	unknown
MSTRG.14207	unknown
MSTRG.14208	unknown
MSTRG.14209	unknown
MSTRG.14211	unknown
MSTRG.14213	unknown
MSTRG.14214	unknown
MSTRG.14217	unknown
MSTRG.14219	unknown
MSTRG.1422	unknown
MSTRG.14221	unknown
MSTRG.14223	unknown
MSTRG.14224	unknown
MSTRG.14227	unknown
MSTRG.14228	unknown
MSTRG.14229	unknown
MSTRG.1423	unknown
MSTRG.14231	unknown
MSTRG.14232	unknown
MSTRG.14234	unknown
MSTRG.14235	unknown
MSTRG.14238	unknown
MSTRG.1424	unknown
MSTRG.14240	unknown
MSTRG.14242	unknown
MSTRG.14243	unknown
MSTRG.14245	unknown
MSTRG.14247	unknown
MSTRG.14249	unknown
MSTRG.1425	unknown
MSTRG.14250	unknown
MSTRG.14252	unknown
MSTRG.14253	unknown
MSTRG.14255	unknown
MSTRG.14256	unknown
MSTRG.14257	unknown
MSTRG.14259	unknown
MSTRG.14261	unknown
MSTRG.14262	unknown
MSTRG.14265	unknown
MSTRG.14266	unknown
MSTRG.14269	unknown
MSTRG.1427	unknown
MSTRG.14270	unknown
MSTRG.14271	unknown
MSTRG.14274	unknown
MSTRG.14275	unknown
MSTRG.14277	unknown
MSTRG.14278	unknown
MSTRG.14279	unknown
MSTRG.14281	unknown
MSTRG.14282	unknown
MSTRG.14285	unknown
MSTRG.14287	unknown
MSTRG.14289	unknown
MSTRG.1429	unknown
MSTRG.14291	unknown
MSTRG.14296	unknown
MSTRG.14299	unknown
MSTRG.14301	unknown
MSTRG.14303	unknown
MSTRG.14304	unknown
MSTRG.14307	unknown
MSTRG.14309	unknown
MSTRG.1431	unknown
MSTRG.14310	unknown
MSTRG.14313	unknown
MSTRG.14315	unknown
MSTRG.14317	unknown
MSTRG.14319	unknown
MSTRG.1433	unknown
MSTRG.14339	unknown
MSTRG.14340	unknown
MSTRG.14342	unknown
MSTRG.14343	unknown
MSTRG.14345	unknown
MSTRG.14346	unknown
MSTRG.14349	unknown
MSTRG.1435	unknown
MSTRG.14352	unknown
MSTRG.14356	unknown
MSTRG.14357	unknown
MSTRG.14359	unknown
MSTRG.14360	unknown
MSTRG.14362	unknown
MSTRG.14364	unknown
MSTRG.14365	unknown
MSTRG.14367	unknown
MSTRG.14368	unknown
MSTRG.14370	unknown
MSTRG.14371	unknown
MSTRG.14375	unknown
MSTRG.14378	unknown
MSTRG.14379	unknown
MSTRG.1438	unknown
MSTRG.14381	unknown
MSTRG.14382	unknown
MSTRG.14384	unknown
MSTRG.14385	unknown
MSTRG.14387	unknown
MSTRG.14388	unknown
MSTRG.14391	unknown
MSTRG.14394	unknown
MSTRG.14397	unknown
MSTRG.14398	unknown
MSTRG.14399	unknown
MSTRG.1440	unknown
MSTRG.14400	unknown
MSTRG.14401	unknown
MSTRG.14403	unknown
MSTRG.14405	unknown
MSTRG.14406	unknown
MSTRG.14409	unknown
MSTRG.14410	unknown
MSTRG.14412	unknown
MSTRG.14415	unknown
MSTRG.14417	unknown
MSTRG.14418	unknown
MSTRG.14420	unknown
MSTRG.14423	unknown
MSTRG.14424	unknown
MSTRG.14425	unknown
MSTRG.14426	unknown
MSTRG.14428	unknown
MSTRG.14429	unknown
MSTRG.1443	unknown
MSTRG.14431	unknown
MSTRG.14432	unknown
MSTRG.14433	unknown
MSTRG.14434	unknown
MSTRG.14436	unknown
MSTRG.14438	unknown
MSTRG.14439	unknown
MSTRG.1444	unknown
MSTRG.14440	unknown
MSTRG.14441	unknown
MSTRG.14443	unknown
MSTRG.14444	unknown
MSTRG.14445	unknown
MSTRG.14446	unknown
MSTRG.1445	unknown
MSTRG.14450	unknown
MSTRG.14451	unknown
MSTRG.14453	unknown
MSTRG.14456	unknown
MSTRG.1446	unknown
MSTRG.14460	unknown
MSTRG.14461	unknown
MSTRG.14463	unknown
MSTRG.14465	unknown
MSTRG.14469	unknown
MSTRG.1447	unknown
MSTRG.14470	unknown
MSTRG.14472	unknown
MSTRG.14473	unknown
MSTRG.14475	unknown
MSTRG.14477	unknown
MSTRG.14479	unknown
MSTRG.14480	unknown
MSTRG.14481	unknown
MSTRG.14484	unknown
MSTRG.14486	unknown
MSTRG.14487	unknown
MSTRG.14488	unknown
MSTRG.14489	unknown
MSTRG.1449	unknown
MSTRG.14490	unknown
MSTRG.14492	unknown
MSTRG.14493	unknown
MSTRG.14496	unknown
MSTRG.14498	unknown
MSTRG.1450	unknown
MSTRG.14500	unknown
MSTRG.14501	unknown
MSTRG.14504	unknown
MSTRG.14506	unknown
MSTRG.14508	unknown
MSTRG.14510	unknown
MSTRG.14511	unknown
MSTRG.14513	unknown
MSTRG.14515	unknown
MSTRG.14516	unknown
MSTRG.14519	unknown
MSTRG.1452	unknown
MSTRG.14520	unknown
MSTRG.14521	unknown
MSTRG.14522	unknown
MSTRG.14523	unknown
MSTRG.14526	unknown
MSTRG.14527	unknown
MSTRG.1453	unknown
MSTRG.14530	unknown
MSTRG.14531	unknown
MSTRG.14532	unknown
MSTRG.14534	unknown
MSTRG.14535	unknown
MSTRG.14536	unknown
MSTRG.14539	unknown
MSTRG.1454	unknown
MSTRG.14540	unknown
MSTRG.14542	unknown
MSTRG.14546	unknown
MSTRG.14547	unknown
MSTRG.14549	unknown
MSTRG.14551	unknown
MSTRG.14553	unknown
MSTRG.14554	unknown
MSTRG.14556	unknown
MSTRG.14557	unknown
MSTRG.14559	unknown
MSTRG.1456	unknown
MSTRG.14560	unknown
MSTRG.14561	unknown
MSTRG.14563	unknown
MSTRG.14565	unknown
MSTRG.14567	unknown
MSTRG.14568	unknown
MSTRG.14570	unknown
MSTRG.14571	unknown
MSTRG.14572	unknown
MSTRG.14574	unknown
MSTRG.14576	unknown
MSTRG.14577	unknown
MSTRG.1458	unknown
MSTRG.14580	unknown
MSTRG.14581	unknown
MSTRG.14583	unknown
MSTRG.14584	unknown
MSTRG.14585	unknown
MSTRG.14587	unknown
MSTRG.14589	unknown
MSTRG.14590	unknown
MSTRG.14592	unknown
MSTRG.14595	unknown
MSTRG.14596	unknown
MSTRG.14599	unknown
MSTRG.146	unknown
MSTRG.14601	unknown
MSTRG.14603	unknown
MSTRG.14605	unknown
MSTRG.14606	unknown
MSTRG.14608	unknown
MSTRG.14609	unknown
MSTRG.1461	unknown
MSTRG.14611	unknown
MSTRG.14612	unknown
MSTRG.14613	unknown
MSTRG.14614	unknown
MSTRG.14616	unknown
MSTRG.14618	unknown
MSTRG.14620	unknown
MSTRG.14622	unknown
MSTRG.14623	unknown
MSTRG.14626	unknown
MSTRG.14627	unknown
MSTRG.14628	unknown
MSTRG.1463	unknown
MSTRG.14630	unknown
MSTRG.14631	unknown
MSTRG.14632	unknown
MSTRG.14634	unknown
MSTRG.14636	unknown
MSTRG.14637	unknown
MSTRG.14639	unknown
MSTRG.1464	unknown
MSTRG.14640	unknown
MSTRG.14641	unknown
MSTRG.14642	unknown
MSTRG.14644	unknown
MSTRG.14647	unknown
MSTRG.14648	unknown
MSTRG.1465	unknown
MSTRG.14651	unknown
MSTRG.14652	unknown
MSTRG.14653	unknown
MSTRG.1466	unknown
MSTRG.14661	unknown
MSTRG.14662	unknown
MSTRG.14666	unknown
MSTRG.14667	unknown
MSTRG.14670	unknown
MSTRG.14672	unknown
MSTRG.14674	unknown
MSTRG.14675	unknown
MSTRG.14676	unknown
MSTRG.14677	unknown
MSTRG.14680	unknown
MSTRG.14681	unknown
MSTRG.14682	unknown
MSTRG.14684	unknown
MSTRG.14685	unknown
MSTRG.14687	unknown
MSTRG.14688	unknown
MSTRG.14689	unknown
MSTRG.14691	unknown
MSTRG.14692	unknown
MSTRG.14694	unknown
MSTRG.14698	unknown
MSTRG.1470	unknown
MSTRG.14701	unknown
MSTRG.14703	unknown
MSTRG.14704	unknown
MSTRG.14707	unknown
MSTRG.14709	unknown
MSTRG.14710	unknown
MSTRG.14711	unknown
MSTRG.14713	unknown
MSTRG.14714	unknown
MSTRG.14715	unknown
MSTRG.14716	unknown
MSTRG.14717	unknown
MSTRG.1472	unknown
MSTRG.14720	unknown
MSTRG.14722	unknown
MSTRG.14723	unknown
MSTRG.14726	unknown
MSTRG.14728	unknown
MSTRG.14729	unknown
MSTRG.1473	unknown
MSTRG.14731	unknown
MSTRG.14732	unknown
MSTRG.14734	unknown
MSTRG.14736	unknown
MSTRG.14739	unknown
MSTRG.14741	unknown
MSTRG.14743	unknown
MSTRG.14744	unknown
MSTRG.14745	unknown
MSTRG.14747	unknown
MSTRG.14748	unknown
MSTRG.1475	unknown
MSTRG.14750	unknown
MSTRG.14752	unknown
MSTRG.14754	unknown
MSTRG.14755	unknown
MSTRG.14757	unknown
MSTRG.14758	unknown
MSTRG.1476	unknown
MSTRG.14760	unknown
MSTRG.14762	unknown
MSTRG.14764	unknown
MSTRG.14765	unknown
MSTRG.14766	unknown
MSTRG.14767	unknown
MSTRG.14768	unknown
MSTRG.14769	unknown
MSTRG.14772	unknown
MSTRG.14774	unknown
MSTRG.14775	unknown
MSTRG.14776	unknown
MSTRG.14777	unknown
MSTRG.14779	unknown
MSTRG.1478	unknown
MSTRG.14781	unknown
MSTRG.14782	unknown
MSTRG.14784	unknown
MSTRG.14786	unknown
MSTRG.14787	unknown
MSTRG.14789	unknown
MSTRG.1479	unknown
MSTRG.14791	unknown
MSTRG.14792	unknown
MSTRG.14793	unknown
MSTRG.14795	unknown
MSTRG.14797	unknown
MSTRG.14799	unknown
MSTRG.148	unknown
MSTRG.14800	unknown
MSTRG.14801	unknown
MSTRG.14802	unknown
MSTRG.14803	unknown
MSTRG.14804	unknown
MSTRG.14805	unknown
MSTRG.14807	unknown
MSTRG.14808	unknown
MSTRG.14809	unknown
MSTRG.14810	unknown
MSTRG.14811	unknown
MSTRG.14813	unknown
MSTRG.14814	unknown
MSTRG.14815	unknown
MSTRG.14819	unknown
MSTRG.1482	unknown
MSTRG.14821	unknown
MSTRG.14824	unknown
MSTRG.14826	unknown
MSTRG.14827	unknown
MSTRG.1483	unknown
MSTRG.14830	unknown
MSTRG.14832	unknown
MSTRG.14834	unknown
MSTRG.14837	unknown
MSTRG.1484	unknown
MSTRG.14840	unknown
MSTRG.14842	unknown
MSTRG.14844	unknown
MSTRG.14845	unknown
MSTRG.14847	unknown
MSTRG.14848	unknown
MSTRG.14850	unknown
MSTRG.14851	unknown
MSTRG.14853	unknown
MSTRG.14855	unknown
MSTRG.14857	unknown
MSTRG.14859	unknown
MSTRG.14861	unknown
MSTRG.14863	unknown
MSTRG.14865	unknown
MSTRG.14867	unknown
MSTRG.14868	unknown
MSTRG.14869	unknown
MSTRG.14871	unknown
MSTRG.14872	unknown
MSTRG.14875	unknown
MSTRG.14877	unknown
MSTRG.14879	unknown
MSTRG.14882	unknown
MSTRG.14883	unknown
MSTRG.14885	unknown
MSTRG.14887	unknown
MSTRG.14889	unknown
MSTRG.1489	unknown
MSTRG.14890	unknown
MSTRG.14891	unknown
MSTRG.14893	unknown
MSTRG.14894	unknown
MSTRG.14895	unknown
MSTRG.14896	unknown
MSTRG.14898	unknown
MSTRG.149	unknown
MSTRG.1490	unknown
MSTRG.14900	unknown
MSTRG.14903	unknown
MSTRG.14904	unknown
MSTRG.14905	unknown
MSTRG.14907	unknown
MSTRG.14908	unknown
MSTRG.1491	unknown
MSTRG.14910	unknown
MSTRG.14912	unknown
MSTRG.14914	unknown
MSTRG.14916	unknown
MSTRG.14918	unknown
MSTRG.1492	unknown
MSTRG.14920	unknown
MSTRG.14921	unknown
MSTRG.14924	unknown
MSTRG.14926	unknown
MSTRG.14927	unknown
MSTRG.14929	unknown
MSTRG.14932	unknown
MSTRG.14934	unknown
MSTRG.14936	unknown
MSTRG.14937	unknown
MSTRG.14938	unknown
MSTRG.14939	unknown
MSTRG.14942	unknown
MSTRG.14945	unknown
MSTRG.14946	unknown
MSTRG.14947	unknown
MSTRG.14948	unknown
MSTRG.1495	unknown
MSTRG.14950	unknown
MSTRG.14952	unknown
MSTRG.14953	unknown
MSTRG.14955	unknown
MSTRG.14956	unknown
MSTRG.14958	unknown
MSTRG.14959	unknown
MSTRG.1496	unknown
MSTRG.14960	unknown
MSTRG.14963	unknown
MSTRG.14964	unknown
MSTRG.14967	unknown
MSTRG.14968	unknown
MSTRG.14969	unknown
MSTRG.14970	unknown
MSTRG.14972	unknown
MSTRG.14974	unknown
MSTRG.14975	unknown
MSTRG.14977	unknown
MSTRG.14978	unknown
MSTRG.14981	unknown
MSTRG.14983	unknown
MSTRG.14985	unknown
MSTRG.14986	unknown
MSTRG.14989	unknown
MSTRG.1499	unknown
MSTRG.14990	unknown
MSTRG.14991	unknown
MSTRG.14993	unknown
MSTRG.14994	unknown
MSTRG.14995	unknown
MSTRG.14996	unknown
MSTRG.14998	unknown
MSTRG.15	unknown
MSTRG.1500	unknown
MSTRG.15000	unknown
MSTRG.15001	unknown
MSTRG.15002	unknown
MSTRG.15003	unknown
MSTRG.15004	unknown
MSTRG.15006	unknown
MSTRG.1501	unknown
MSTRG.15010	unknown
MSTRG.15012	unknown
MSTRG.15013	unknown
MSTRG.15015	unknown
MSTRG.15017	unknown
MSTRG.15018	unknown
MSTRG.1502	unknown
MSTRG.15020	unknown
MSTRG.15022	unknown
MSTRG.15025	unknown
MSTRG.15027	unknown
MSTRG.15029	unknown
MSTRG.15031	unknown
MSTRG.15032	unknown
MSTRG.15034	unknown
MSTRG.15036	unknown
MSTRG.1504	unknown
MSTRG.15040	unknown
MSTRG.15041	unknown
MSTRG.15042	unknown
MSTRG.15043	unknown
MSTRG.15045	unknown
MSTRG.15046	unknown
MSTRG.15047	unknown
MSTRG.1505	unknown
MSTRG.15050	unknown
MSTRG.15052	unknown
MSTRG.15053	unknown
MSTRG.15055	unknown
MSTRG.15057	unknown
MSTRG.15058	unknown
MSTRG.15060	unknown
MSTRG.15062	unknown
MSTRG.15063	unknown
MSTRG.15065	unknown
MSTRG.15066	unknown
MSTRG.15068	unknown
MSTRG.15069	unknown
MSTRG.1507	unknown
MSTRG.15072	unknown
MSTRG.15074	unknown
MSTRG.15075	unknown
MSTRG.15076	unknown
MSTRG.15080	unknown
MSTRG.15081	unknown
MSTRG.15082	unknown
MSTRG.15083	unknown
MSTRG.15085	unknown
MSTRG.15087	unknown
MSTRG.15089	unknown
MSTRG.1509	unknown
MSTRG.15090	unknown
MSTRG.15091	unknown
MSTRG.15092	unknown
MSTRG.15094	unknown
MSTRG.15097	unknown
MSTRG.151	unknown
MSTRG.1510	unknown
MSTRG.15101	unknown
MSTRG.15102	unknown
MSTRG.15104	unknown
MSTRG.15106	unknown
MSTRG.15110	unknown
MSTRG.15112	unknown
MSTRG.15113	unknown
MSTRG.15114	unknown
MSTRG.15115	unknown
MSTRG.15117	unknown
MSTRG.15118	unknown
MSTRG.15119	unknown
MSTRG.15121	unknown
MSTRG.15123	unknown
MSTRG.15125	unknown
MSTRG.15126	unknown
MSTRG.15127	unknown
MSTRG.15128	unknown
MSTRG.1513	unknown
MSTRG.15131	unknown
MSTRG.15132	unknown
MSTRG.15134	unknown
MSTRG.15137	unknown
MSTRG.15138	unknown
MSTRG.1514	unknown
MSTRG.15140	unknown
MSTRG.15143	unknown
MSTRG.15145	unknown
MSTRG.15147	unknown
MSTRG.15150	unknown
MSTRG.15154	unknown
MSTRG.15157	unknown
MSTRG.15158	unknown
MSTRG.1516	unknown
MSTRG.15163	unknown
MSTRG.15165	unknown
MSTRG.15167	unknown
MSTRG.15168	unknown
MSTRG.1517	unknown
MSTRG.15170	unknown
MSTRG.15172	unknown
MSTRG.15174	unknown
MSTRG.15176	unknown
MSTRG.15177	unknown
MSTRG.15179	unknown
MSTRG.15181	unknown
MSTRG.15183	unknown
MSTRG.15184	unknown
MSTRG.15185	unknown
MSTRG.15188	unknown
MSTRG.1519	unknown
MSTRG.15190	unknown
MSTRG.15192	unknown
MSTRG.15193	unknown
MSTRG.15195	unknown
MSTRG.15198	unknown
MSTRG.15199	unknown
MSTRG.1520	unknown
MSTRG.15201	unknown
MSTRG.15204	unknown
MSTRG.15206	unknown
MSTRG.15208	unknown
MSTRG.1521	unknown
MSTRG.15210	unknown
MSTRG.15212	unknown
MSTRG.15215	unknown
MSTRG.15216	unknown
MSTRG.15219	unknown
MSTRG.15222	unknown
MSTRG.15224	unknown
MSTRG.15226	unknown
MSTRG.15231	unknown
MSTRG.15233	unknown
MSTRG.15235	unknown
MSTRG.15237	unknown
MSTRG.1524	unknown
MSTRG.15242	unknown
MSTRG.15245	unknown
MSTRG.15246	unknown
MSTRG.15248	unknown
MSTRG.15249	unknown
MSTRG.15251	unknown
MSTRG.15252	unknown
MSTRG.15253	unknown
MSTRG.15255	unknown
MSTRG.15256	unknown
MSTRG.15257	unknown
MSTRG.15259	unknown
MSTRG.1526	unknown
MSTRG.15261	unknown
MSTRG.15262	unknown
MSTRG.15263	unknown
MSTRG.15265	unknown
MSTRG.15266	unknown
MSTRG.15269	unknown
MSTRG.1527	unknown
MSTRG.15273	unknown
MSTRG.15274	unknown
MSTRG.15275	unknown
MSTRG.15276	unknown
MSTRG.15277	unknown
MSTRG.15279	unknown
MSTRG.1528	unknown
MSTRG.15281	unknown
MSTRG.15283	unknown
MSTRG.15285	unknown
MSTRG.15286	unknown
MSTRG.15287	unknown
MSTRG.15289	unknown
MSTRG.1529	unknown
MSTRG.15290	unknown
MSTRG.15291	unknown
MSTRG.15292	unknown
MSTRG.15294	unknown
MSTRG.15296	unknown
MSTRG.15298	unknown
MSTRG.153	unknown
MSTRG.15300	unknown
MSTRG.15301	unknown
MSTRG.15302	unknown
MSTRG.15304	unknown
MSTRG.15305	unknown
MSTRG.15306	unknown
MSTRG.15308	unknown
MSTRG.1531	unknown
MSTRG.15312	unknown
MSTRG.15313	unknown
MSTRG.15315	unknown
MSTRG.15318	unknown
MSTRG.15320	unknown
MSTRG.15324	unknown
MSTRG.15325	unknown
MSTRG.15326	unknown
MSTRG.15327	unknown
MSTRG.15328	unknown
MSTRG.15329	unknown
MSTRG.1533	unknown
MSTRG.15332	unknown
MSTRG.15333	unknown
MSTRG.15336	unknown
MSTRG.15337	unknown
MSTRG.15338	unknown
MSTRG.15339	unknown
MSTRG.1534	unknown
MSTRG.15340	unknown
MSTRG.15341	unknown
MSTRG.15344	unknown
MSTRG.15345	unknown
MSTRG.15346	unknown
MSTRG.15348	unknown
MSTRG.15349	unknown
MSTRG.1535	unknown
MSTRG.15351	unknown
MSTRG.15352	unknown
MSTRG.15353	unknown
MSTRG.15354	unknown
MSTRG.15356	unknown
MSTRG.15358	unknown
MSTRG.1536	unknown
MSTRG.15360	unknown
MSTRG.15362	unknown
MSTRG.15363	unknown
MSTRG.15364	unknown
MSTRG.15369	unknown
MSTRG.1537	unknown
MSTRG.15370	unknown
MSTRG.15371	unknown
MSTRG.15373	unknown
MSTRG.15375	unknown
MSTRG.15377	unknown
MSTRG.15378	unknown
MSTRG.1538	unknown
MSTRG.15380	unknown
MSTRG.15381	unknown
MSTRG.15383	unknown
MSTRG.15384	unknown
MSTRG.15386	unknown
MSTRG.15389	unknown
MSTRG.1539	unknown
MSTRG.15390	unknown
MSTRG.15391	unknown
MSTRG.15392	unknown
MSTRG.15394	unknown
MSTRG.15396	unknown
MSTRG.15397	unknown
MSTRG.15399	unknown
MSTRG.1540	unknown
MSTRG.15400	unknown
MSTRG.15401	unknown
MSTRG.15404	unknown
MSTRG.15406	unknown
MSTRG.15407	unknown
MSTRG.15408	unknown
MSTRG.15409	unknown
MSTRG.15410	unknown
MSTRG.15411	unknown
MSTRG.15412	unknown
MSTRG.15415	unknown
MSTRG.15417	unknown
MSTRG.15418	unknown
MSTRG.1542	unknown
MSTRG.15420	unknown
MSTRG.15422	unknown
MSTRG.15423	unknown
MSTRG.15425	unknown
MSTRG.15427	unknown
MSTRG.15428	unknown
MSTRG.1543	unknown
MSTRG.15431	unknown
MSTRG.15434	unknown
MSTRG.15436	unknown
MSTRG.15438	unknown
MSTRG.15439	unknown
MSTRG.15441	unknown
MSTRG.15442	unknown
MSTRG.15444	unknown
MSTRG.15445	unknown
MSTRG.15448	unknown
MSTRG.1545	unknown
MSTRG.15450	unknown
MSTRG.15452	unknown
MSTRG.15454	unknown
MSTRG.15456	unknown
MSTRG.15457	unknown
MSTRG.15459	unknown
MSTRG.15460	unknown
MSTRG.15462	unknown
MSTRG.15463	unknown
MSTRG.15465	unknown
MSTRG.15467	unknown
MSTRG.15469	unknown
MSTRG.15470	unknown
MSTRG.15471	unknown
MSTRG.15474	unknown
MSTRG.15475	unknown
MSTRG.15476	unknown
MSTRG.15478	unknown
MSTRG.15479	unknown
MSTRG.1548	unknown
MSTRG.15481	unknown
MSTRG.15482	unknown
MSTRG.15483	unknown
MSTRG.15484	unknown
MSTRG.15485	unknown
MSTRG.15487	unknown
MSTRG.15488	unknown
MSTRG.15489	unknown
MSTRG.1549	unknown
MSTRG.15491	unknown
MSTRG.15493	unknown
MSTRG.15495	unknown
MSTRG.15498	unknown
MSTRG.15499	unknown
MSTRG.1550	unknown
MSTRG.15501	unknown
MSTRG.15503	unknown
MSTRG.15504	unknown
MSTRG.15505	unknown
MSTRG.15508	unknown
MSTRG.15509	unknown
MSTRG.15514	unknown
MSTRG.15515	unknown
MSTRG.15519	unknown
MSTRG.15520	unknown
MSTRG.15523	unknown
MSTRG.15524	unknown
MSTRG.15525	unknown
MSTRG.15528	unknown
MSTRG.15531	unknown
MSTRG.15532	unknown
MSTRG.15534	unknown
MSTRG.15536	unknown
MSTRG.15537	unknown
MSTRG.15538	unknown
MSTRG.15539	unknown
MSTRG.1554	unknown
MSTRG.15540	unknown
MSTRG.15541	unknown
MSTRG.15543	unknown
MSTRG.15544	unknown
MSTRG.15546	unknown
MSTRG.15548	unknown
MSTRG.15549	unknown
MSTRG.1555	unknown
MSTRG.15551	unknown
MSTRG.15553	unknown
MSTRG.15554	unknown
MSTRG.15555	unknown
MSTRG.15557	unknown
MSTRG.15559	unknown
MSTRG.15561	unknown
MSTRG.15562	unknown
MSTRG.15563	unknown
MSTRG.15564	unknown
MSTRG.15566	unknown
MSTRG.15568	unknown
MSTRG.15569	unknown
MSTRG.1557	unknown
MSTRG.15571	unknown
MSTRG.15572	unknown
MSTRG.15574	unknown
MSTRG.15577	unknown
MSTRG.15578	unknown
MSTRG.15579	unknown
MSTRG.1558	unknown
MSTRG.15580	unknown
MSTRG.15584	unknown
MSTRG.15585	unknown
MSTRG.15586	unknown
MSTRG.15589	unknown
MSTRG.15590	unknown
MSTRG.15591	unknown
MSTRG.15592	unknown
MSTRG.15594	unknown
MSTRG.15595	unknown
MSTRG.15598	unknown
MSTRG.15599	unknown
MSTRG.15600	unknown
MSTRG.15601	unknown
MSTRG.15603	unknown
MSTRG.15608	unknown
MSTRG.15609	unknown
MSTRG.1561	unknown
MSTRG.15610	unknown
MSTRG.15615	unknown
MSTRG.15616	unknown
MSTRG.15617	unknown
MSTRG.15618	unknown
MSTRG.15619	unknown
MSTRG.15620	unknown
MSTRG.15622	unknown
MSTRG.15623	unknown
MSTRG.15624	unknown
MSTRG.15625	unknown
MSTRG.15626	unknown
MSTRG.15627	unknown
MSTRG.15629	unknown
MSTRG.1563	unknown
MSTRG.15633	unknown
MSTRG.15634	unknown
MSTRG.15635	unknown
MSTRG.15636	unknown
MSTRG.15638	unknown
MSTRG.15639	unknown
MSTRG.15640	unknown
MSTRG.15642	unknown
MSTRG.15643	unknown
MSTRG.15645	unknown
MSTRG.15647	unknown
MSTRG.15648	unknown
MSTRG.1565	unknown
MSTRG.15650	unknown
MSTRG.15652	unknown
MSTRG.15655	unknown
MSTRG.15656	unknown
MSTRG.15657	unknown
MSTRG.15658	unknown
MSTRG.15659	unknown
MSTRG.1566	unknown
MSTRG.15661	unknown
MSTRG.15663	unknown
MSTRG.15664	unknown
MSTRG.15665	unknown
MSTRG.15666	unknown
MSTRG.15667	unknown
MSTRG.15668	unknown
MSTRG.1567	unknown
MSTRG.15670	unknown
MSTRG.15673	unknown
MSTRG.15674	unknown
MSTRG.15676	unknown
MSTRG.15678	unknown
MSTRG.15679	unknown
MSTRG.1568	unknown
MSTRG.15681	unknown
MSTRG.15682	unknown
MSTRG.15683	unknown
MSTRG.15684	unknown
MSTRG.15686	unknown
MSTRG.15687	unknown
MSTRG.15688	unknown
MSTRG.15689	unknown
MSTRG.15691	unknown
MSTRG.15692	unknown
MSTRG.15693	unknown
MSTRG.15694	unknown
MSTRG.15696	unknown
MSTRG.15698	unknown
MSTRG.15699	unknown
MSTRG.15700	unknown
MSTRG.15702	unknown
MSTRG.15705	unknown
MSTRG.15707	unknown
MSTRG.15708	unknown
MSTRG.15709	unknown
MSTRG.1571	unknown
MSTRG.15710	unknown
MSTRG.15711	unknown
MSTRG.15712	unknown
MSTRG.15713	unknown
MSTRG.15715	unknown
MSTRG.15717	unknown
MSTRG.15718	unknown
MSTRG.1572	unknown
MSTRG.15720	unknown
MSTRG.15721	unknown
MSTRG.15723	unknown
MSTRG.15725	unknown
MSTRG.15728	unknown
MSTRG.15729	unknown
MSTRG.15730	unknown
MSTRG.15731	unknown
MSTRG.15732	unknown
MSTRG.15736	unknown
MSTRG.15737	unknown
MSTRG.15739	unknown
MSTRG.1574	unknown
MSTRG.15740	unknown
MSTRG.15741	unknown
MSTRG.15743	unknown
MSTRG.15744	unknown
MSTRG.15746	unknown
MSTRG.15748	unknown
MSTRG.15750	unknown
MSTRG.15751	unknown
MSTRG.15753	unknown
MSTRG.15754	unknown
MSTRG.15757	unknown
MSTRG.15759	unknown
MSTRG.1576	unknown
MSTRG.15761	unknown
MSTRG.15762	unknown
MSTRG.15764	unknown
MSTRG.15766	unknown
MSTRG.15768	unknown
MSTRG.1577	unknown
MSTRG.15770	unknown
MSTRG.15772	unknown
MSTRG.15775	unknown
MSTRG.15777	unknown
MSTRG.15778	unknown
MSTRG.15780	unknown
MSTRG.15781	unknown
MSTRG.15785	unknown
MSTRG.15786	unknown
MSTRG.15788	unknown
MSTRG.15789	unknown
MSTRG.1579	unknown
MSTRG.15790	unknown
MSTRG.15791	unknown
MSTRG.15793	unknown
MSTRG.15794	unknown
MSTRG.15795	unknown
MSTRG.15796	unknown
MSTRG.15798	unknown
MSTRG.1580	unknown
MSTRG.15800	unknown
MSTRG.15802	unknown
MSTRG.15803	unknown
MSTRG.15805	unknown
MSTRG.15806	unknown
MSTRG.15807	unknown
MSTRG.15810	unknown
MSTRG.15813	unknown
MSTRG.15814	unknown
MSTRG.15815	unknown
MSTRG.15817	unknown
MSTRG.15820	unknown
MSTRG.15822	unknown
MSTRG.15823	unknown
MSTRG.15825	unknown
MSTRG.15827	unknown
MSTRG.15828	unknown
MSTRG.15829	unknown
MSTRG.1583	unknown
MSTRG.15831	unknown
MSTRG.15833	unknown
MSTRG.15835	unknown
MSTRG.15837	unknown
MSTRG.15839	unknown
MSTRG.1584	unknown
MSTRG.15841	unknown
MSTRG.15842	unknown
MSTRG.15843	unknown
MSTRG.15845	unknown
MSTRG.15846	unknown
MSTRG.15847	unknown
MSTRG.15848	unknown
MSTRG.15850	unknown
MSTRG.15852	unknown
