GeneID,log2FoldChange
LOC111100011,-0.652113921476121
LOC111100011,-0.652113921476121
LOC111100011,-0.652113921476121
LOC111100012,1.13540094970999
LOC111100013,-0.222778645336283
LOC111100013,-0.222778645336283
LOC111100013,-0.222778645336283
LOC111100016,1.28507799361336
LOC111100017,0.972876414808935
LOC111100018,0.945966977597386
LOC111100018,0.945966977597386
LOC111100018,0.945966977597386
LOC111100020,0.030620156022362
LOC111100020,0.030620156022362
LOC111100020,0.030620156022362
LOC111100022,0.62331644895298
LOC111100025,-2.90102466091688
LOC111100028,0.893471042399337
LOC111100028,0.893471042399337
LOC111100028,0.893471042399337
LOC111100029,-1.73958814799314
LOC111100030,0.231827512999966
LOC111100031,1.98824897686849
LOC111100032,-2.20810624342681
LOC111100032,-2.20810624342681
LOC111100033,0.432321063530405
LOC111100034,0.145815628686332
LOC111100034,0.145815628686332
LOC111100034,0.145815628686332
LOC111100034,0.145815628686332
LOC111100034,0.145815628686332
LOC111100035,0.0306230140852349
LOC111100036,-0.885597699066753
LOC111100038,2.00177312333015
LOC111100039,2.75833291441717
LOC111100040,-0.566331505924279
LOC111100041,1.17860722974843
LOC111100042,-1.93459618950651
LOC111100043,-0.422238834089412
LOC111100044,0.487691635689316
LOC111100045,0.099901310880807
LOC111100047,-0.166012526834581
LOC111100049,0.265642347064079
LOC111100049,0.265642347064079
LOC111100051,-0.674635612456295
LOC111100052,-1.58057207908699
LOC111100053,0.0306153354284309
LOC111100054,1.6571193706896
LOC111100054,1.6571193706896
LOC111100054,1.6571193706896
LOC111100054,1.6571193706896
LOC111100056,-2.18127276445866
LOC111100057,-0.819362338152066
LOC111100058,-0.441025242454931
LOC111100060,-0.139824038439896
LOC111100061,-3.00253441648175
LOC111100062,0
LOC111100063,-2.26748955500697
LOC111100065,0.449279247592819
LOC111100065,0.449279247592819
LOC111100065,0.449279247592819
LOC111100065,0.449279247592819
LOC111100068,2.48779212372653
LOC111100068,2.48779212372653
