"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MSTRG.56606",12.6733440110024,-9.39201772986033e-08,0.00144268874181993,0.87601808224491,0.982693190758746
"MSTRG.58938",326.716658813891,-2.73525068549792e-06,0.0014426588740628,0.629565785171896,0.937154367297466
"MSTRG.58935",4.10536769970638,-8.93950998939781e-07,0.00144269439366997,0.910748190175276,NA
"MSTRG.7738|LOC111113850",103.208674202381,3.90174861731203e-07,0.00144267652576818,0.914862496097704,0.989121251832688
"MSTRG.58930",70.7635234782984,-6.7310791394355e-09,0.00144269218133876,0.774030561169708,0.966799533051101
"MSTRG.58933",1087.46306487968,8.32974540362553e-06,0.0014426796099436,0.0621694774313103,0.498078300475701
"MSTRG.58932",79.2069369898601,-1.83033526144586e-06,0.00144269278029905,0.207291311149812,0.728368552680991
"MSTRG.58022|LOC111104582",0.505751380134351,2.20579523242922e-07,0.00144269499575337,0.523093052576098,NA
"MSTRG.15422|LOC111119115",49.8598452667479,-2.50574117268909e-06,0.0014426819343795,0.563400331897455,0.919008987682005
"MSTRG.27442|LOC111130938",1.05515706707758,2.94047117287375e-07,0.00144269478651907,0.546967109817268,NA
"MSTRG.56609",0.82048746701872,8.6670525866448e-08,0.00144269456068298,0.901917973736896,NA
"MSTRG.14267|LOC111120010",3.33585984256155,-1.80298476786734e-06,0.00144269327802613,0.170198484306638,NA
"MSTRG.2366|LOC111111661",1.52287649490715,-6.91879502934832e-08,0.00144269478725899,0.876269021667261,NA
"MSTRG.7513|LOC111111115",1.56268681939207,3.55203893811421e-07,0.00144269486431589,0.401688207223652,NA
"MSTRG.32428",3.77870449745604,6.66463161130684e-07,0.00144269473017951,0.180835102851763,NA
"MSTRG.32422",853.465136537518,4.02506075470598e-06,0.00144263531381523,0.554103017150144,0.916690265224766
"MSTRG.32421",0.61942470540523,-2.82252735291229e-07,0.00144269498903797,0.42927625379105,NA
"MSTRG.32426",106.783933425409,-4.12279247486935e-07,0.00144269410820057,0.619756538568682,0.935286385511484
"MSTRG.32424",1415.85889201302,-6.80630623933986e-07,0.00144267157286364,0.868772886602075,0.981378972363283
"MSTRG.32129|LOC111131224",2.29846217386423,3.70485608097068e-07,0.00144269451740283,0.648729092272997,NA
"MSTRG.76419",9.80116992848697,1.55556577858988e-06,0.00144269375207842,0.164843612445542,0.68594033252283
"MSTRG.76412",25.2833097602678,-5.49167889001278e-07,0.00144269162741479,0.72823439072293,0.957793823040672
"MSTRG.76413",336.456934579509,-1.59244684659732e-06,0.0014426583078948,0.758634461493272,0.963612535463043
"MSTRG.29603|LOC111130414",62.7792642333589,-4.14897583125311e-07,0.00144269406528858,0.626743683108032,0.936692917194767
"MSTRG.76417",1840.14740215108,-7.23793813397848e-06,0.00144261027839404,0.379058380544665,0.849794115947066
"MSTRG.76414",1175.31152703798,-2.4386235026638e-06,0.00144266212490309,0.622311303395308,0.935958660302336
"MSTRG.43569|LOC111135595",0.803630046749807,2.46802927290578e-07,0.00144269503106325,0.453831308608887,NA
"MSTRG.56717|LOC111102922",2.00086264356714,-2.14533119688598e-07,0.00144269490451414,0.142064156073138,NA
"MSTRG.32156|LOC111128433",5.78330998338629,-6.0883911864002e-07,0.00144269464070667,0.315059289658732,NA
"MSTRG.30591|LOC111128592",1.29768647069844,-5.78741161590127e-07,0.00144269496417994,0.154179126849843,NA
"MSTRG.69132",3.82443178144631,-5.36820133254026e-07,0.00144269116410574,0.757885417099869,NA
"MSTRG.26036|LOC111129036",0.273381812135608,2.40021786876073e-07,0.00144269500519413,0.716934641307531,NA
"MSTRG.209",5.14563565701408,7.16727415377061e-07,0.00144269328646107,0.532413218834315,NA
"MSTRG.559",27.7571682506479,4.28975073913713e-07,0.00144269026214364,0.817980479980164,0.975414017251005
"MSTRG.204",0.287495088739375,2.49866251406312e-07,0.00144269502337512,0.59288668096234,NA
"MSTRG.206",30.9122983429755,1.53916513033258e-06,0.0014426907435613,0.404554665415204,0.860980757514067
